,cena,ulica,pokoje,powierzchnia,piętro,liczba pięter,stan wykonczenia,balkon/ogrod/taras,miejsce parkingowe,rok budowy
1425,525000.0,Zamkowa,1,30.11,0,4,Gotowe do wprowadzenia,False,False,1969.0
1426,923280.0,Zamkowa,2,38.47,2,5,Do odświeżenia,True,True,1969.0
1427,596000.0,Grabiszyńska,2,34.83,6,6,Gotowe do wprowadzenia,True,True,1969.0
1428,909000.0,Gnieźnieńska,3,64.55,4,9,Do odświeżenia,True,True,1969.0
1429,724000.0,św. Wincentego,2,80.5,3,4,Gotowe do wprowadzenia,True,False,1969.0
1430,580000.0,Tęczowa,2,37.0,0,7,Gotowe do wprowadzenia,True,False,1969.0
1431,771620.0,Czysta,1,36.1,0,6,Do odświeżenia,True,True,1969.0
1432,549000.0,Paniowicka,2,30.5,0,4,Gotowe do wprowadzenia,True,True,1969.0
1433,779000.0,Zielna,3,60.3,1,5,Do odświeżenia,True,True,1969.0
1434,378000.0,Ignacego Mościckiego,2,41.6,0,0,Do remontu,True,True,1969.0
1435,735000.0,Zielna,3,55.45,0,0,Gotowe do wprowadzenia,True,False,1969.0
1436,715000.0,Jabłeczna,3,55.0,1,10,Do odświeżenia,False,False,1969.0
1437,525000.0,Gajowa,3,63.68,5,5,Do odświeżenia,False,False,1969.0
1438,494000.0,Gnieźnieńska,1,30.45,0,9,Do odświeżenia,True,True,1969.0
1439,968458.0,Krakowska,3,70.28,6,8,Do odświeżenia,True,True,1969.0
1440,539000.0,Ignacego Mościckiego,4,67.5,1,1,Do remontu,True,True,1969.0
1441,539000.0,Woskowa,3,52.7,0,0,Do remontu,True,True,1969.0
1442,610000.0,Woskowa,4,60.25,0,0,Do remontu,True,True,1969.0
1443,489000.0,Woskowa,3,49.7,1,1,Do remontu,True,True,1969.0
1444,453000.0,Woskowa,3,45.91,1,1,Do remontu,True,True,1969.0
1445,493740.0,Lawendowa,2,42.2,0,2,Do remontu,True,True,1969.0
1446,1590000.0,Przyjaźni,5,135.5,5,6,Gotowe do wprowadzenia,True,True,1969.0
1447,546656.0,Pełczyńska,3,51.62,1,2,Do remontu,True,True,1969.0
1448,329000.0,Ignacego Mościckiego,2,36.5,1,1,Do remontu,True,True,1969.0
1449,560000.0,Ignacego Mościckiego,4,67.5,4,4,Do remontu,True,True,1969.0
1450,415000.0,Woskowa,2,39.5,1,1,Do remontu,True,True,1969.0
1451,771344.0,Komuny Paryskiej,2,52.62,0,4,Do odświeżenia,False,True,1969.0
1452,469000.0,Ignacego Mościckiego,3,58.2,1,1,Do remontu,True,True,1969.0
1453,699999.0,Farna,3,63.0,2,3,Gotowe do wprowadzenia,False,True,1969.0
1454,649000.0,Gitarowa,4,92.0,0,1,Gotowe do wprowadzenia,True,True,1969.0
1455,575000.0,Oporowska,2,48.0,4,4,Gotowe do wprowadzenia,True,False,1969.0
1456,654295.0,Zielna,4,70.43,1,2,Do odświeżenia,True,True,1969.0
1457,497000.0,Jaworska,2,37.0,4,6,Do odświeżenia,False,False,1969.0
1458,649000.0,Odolanowska,3,52.84,1,4,Do odświeżenia,True,False,1969.0
1459,488400.0,Woskowa,3,49.1,1,1,Do remontu,True,True,1969.0
1460,2303760.0,Zamkowa,3,79.44,3,4,Do remontu,True,True,1969.0
1461,380000.0,Woskowa,2,33.0,0,0,Do remontu,True,True,1969.0
1462,1255905.0,Kossaka,3,99.15,3,4,Gotowe do wprowadzenia,True,False,1969.0
1463,346000.0,Ignacego Mościckiego,2,36.8,0,0,Do remontu,True,True,1969.0
1464,628700.0,Bolesława Krzywoustego,3,62.87,1,1,Do remontu,False,False,1969.0
1465,751840.0,Rudzka,3,62.6,2,3,Do odświeżenia,True,False,1969.0
1466,557216.0,Konińska,2,41.8,0,4,Do odświeżenia,True,True,1969.0
1467,280000.0,Chobieńska,2,83.4,0,1,Do remontu,True,False,1969.0
1468,1640520.0,Bernardyńska,1,66.96,3,5,Do odświeżenia,True,True,1969.0
1469,480424.0,Ignacego Mościckiego,3,59.68,2,2,Do remontu,False,False,1969.0
1470,969000.0,Gnieźnieńska,4,74.15,1,9,Do odświeżenia,True,True,1969.0
1471,507078.0,Boiskowa,3,51.48,1,2,Do remontu,False,False,1969.0
1472,671785.0,Gajowa,3,60.55,2,4,Do odświeżenia,True,True,1969.0
1473,879000.0,Gnieźnieńska,3,67.81,5,9,Do odświeżenia,True,True,1969.0
1474,351619.0,Ignacego Mościckiego,2,42.11,2,2,Do remontu,False,False,1969.0
1475,1746280.0,Władysława Reymonta,5,117.2,8,8,Do odświeżenia,False,True,1969.0
1476,599000.0,Kossaka,2,50.0,4,4,Gotowe do wprowadzenia,False,True,1969.0
1477,1420000.0,Kossaka,4,91.0,1,1,Do remontu,True,False,1969.0
1478,510414.0,Konińska,2,38.49,1,4,Do odświeżenia,False,True,1969.0
1479,520200.0,Zielna,2,52.02,1,2,Do odświeżenia,True,False,1969.0
1480,749115.0,Pawia,1,55.49,1,2,Do remontu,False,False,1969.0
1481,610000.0,Bolesława Prusa,2,53.06,3,5,Gotowe do wprowadzenia,True,False,1969.0
1482,579000.0,Zielna,2,45.39,1,5,Do odświeżenia,True,True,1969.0
1483,569000.0,Gnieźnieńska,1,30.79,3,9,Do odświeżenia,True,True,1969.0
1484,632730.0,Konińska,3,52.08,1,4,Do odświeżenia,True,True,1969.0
1485,509600.0,Gajowa,2,36.4,2,2,Gotowe do wprowadzenia,False,False,1969.0
1486,757275.0,Rymarska,3,52.2,0,4,Do odświeżenia,True,True,1969.0
1487,2337092.0,Jedności Narodowej,4,179.77,5,5,Gotowe do wprowadzenia,True,True,1969.0
1488,395922.0,Gajowa,2,34.73,2,3,Gotowe do wprowadzenia,True,False,1969.0
1489,769000.0,Zielna,3,60.3,0,5,Do odświeżenia,True,True,1969.0
1490,802710.0,Konińska,4,69.73,1,4,Do odświeżenia,True,True,1969.0
1491,972530.0,Władysława Reymonta,4,74.81,0,8,Do odświeżenia,True,True,1969.0
1492,648888.0,Czajcza,3,56.92,1,2,Gotowe do wprowadzenia,True,False,1969.0
1493,559000.0,Gajowa,2,47.0,4,5,Do remontu,True,False,1969.0
1494,952950.0,Rymarska,4,69.1,4,4,Do odświeżenia,True,True,1969.0
1495,625000.0,Górecka,2,47.0,1,1,Gotowe do wprowadzenia,True,True,1969.0
1496,338449.0,Ignacego Mościckiego,2,37.82,1,2,Do remontu,False,False,1969.0
1497,509600.0,Pawia,2,36.4,2,2,Do remontu,False,True,1969.0
1498,675000.0,Ostrzeszowska,2,42.76,1,2,Do remontu,True,True,1969.0
1499,605900.0,Asfaltowa,2,41.5,0,2,Do odświeżenia,True,True,1969.0
1500,1130000.0,Zyndrama z Maszkowic,2,60.0,1,7,Gotowe do wprowadzenia,True,False,1969.0
1501,635000.0,Pomorska,3,63.05,5,5,Gotowe do wprowadzenia,False,False,1969.0
1502,620000.0,Gajowa,2,51.0,7,11,Gotowe do wprowadzenia,True,False,1969.0
1503,659000.0,gen. Karola Kniaziewicza,2,50.0,3,7,Gotowe do wprowadzenia,False,False,1969.0
1504,560000.0,Żernicka,1,40.39,2,2,Gotowe do wprowadzenia,True,True,1969.0
1505,825000.0,Główna 32,4,73.71,1,1,Do odświeżenia,True,True,1969.0
1506,599000.0,Zatorska,2,54.07,2,3,Gotowe do wprowadzenia,True,False,1969.0
1507,563632.0,Konińska,2,42.8,0,4,Do odświeżenia,True,True,1969.0
1508,2080000.0,Walońska,3,75.0,10,17,Gotowe do wprowadzenia,False,False,1969.0
1509,729000.0,Sołtysowicka,3,60.3,1,5,Do remontu,True,True,1969.0
1510,439000.0,Paulińska,1,31.0,4,4,Do remontu,False,False,1969.0
1511,670000.0,Stefana Jaracza,2,59.2,2,2,Do remontu,True,False,1969.0
1512,640000.0,Gajowa,3,61.93,1,1,Do remontu,True,False,1969.0
1513,555555.0,kard. Stefana Wyszyńskiego,2,41.11,2,4,Gotowe do wprowadzenia,False,False,1969.0
1514,878800.0,Konińska,4,77.44,2,4,Do odświeżenia,True,True,1969.0
1515,1125000.0,Kossaka,3,60.0,5,10,Do odświeżenia,True,True,1969.0
1516,695000.0,Gajowa,2,49.22,3,4,Gotowe do wprowadzenia,True,True,1969.0
1517,693000.0,Zamkowa,2,40.0,2,4,Do odświeżenia,False,True,1969.0
1518,1909440.0,Bernardyńska,1,79.56,2,5,Do odświeżenia,True,True,1969.0
1519,2500000.0,Gwiaździsta,2,102.1,10,55,Gotowe do wprowadzenia,False,True,1969.0
1520,542091.0,Czysta,1,27.77,1,6,Do odświeżenia,True,True,1969.0
1521,730000.0,Gorlicka,3,69.0,3,3,Gotowe do wprowadzenia,True,True,1969.0
1522,1397000.0,Kossaka,4,72.0,5,10,Do odświeżenia,True,True,1969.0
1523,1465000.0,Kossaka,4,110.2,6,7,Gotowe do wprowadzenia,True,True,1969.0
1524,699000.0,Stanisława Dubois,2,62.55,4,4,Gotowe do wprowadzenia,False,False,1969.0
1525,1444000.0,Młynarska,4,80.0,4,4,Do remontu,True,False,1969.0
1526,954000.0,Kawalerzystów,3,81.42,1,3,Gotowe do wprowadzenia,True,True,1969.0
1527,684063.0,Konińska,3,57.21,1,4,Do odświeżenia,True,True,1969.0
1528,580000.0,Zatorska,2,54.0,2,3,Gotowe do wprowadzenia,True,False,1969.0
1529,936626.0,Krakowska,3,67.97,6,8,Do odświeżenia,True,True,1969.0
1530,539000.0,Ignacego Mościckiego,4,67.5,1,1,Do remontu,True,True,1969.0
1531,415000.0,Woskowa,2,39.5,1,1,Do remontu,True,True,1969.0
1532,346000.0,Ignacego Mościckiego,2,36.8,0,0,Do remontu,True,True,1969.0
1533,881225.0,Rymarska,3,63.7,0,4,Do odświeżenia,True,True,1969.0
1534,890000.0,Legnicka,3,64.34,0,0,Gotowe do wprowadzenia,True,True,1969.0
1535,378000.0,Ignacego Mościckiego,2,41.6,0,0,Do remontu,True,True,1969.0
1536,539000.0,Woskowa,3,52.7,0,0,Do remontu,True,True,1969.0
1537,919100.0,Rymarska,4,70.5,3,4,Do odświeżenia,True,True,1969.0
1538,594900.0,Szczęśliwa,3,45.0,2,4,Do remontu,False,False,1969.0
1539,598000.0,Konstantego Ildefonsa Gałczyńskiego,2,42.0,3,3,Gotowe do wprowadzenia,True,True,1969.0
1540,594900.0,Szczęśliwa,3,45.0,2,4,Do remontu,False,False,1969.0
1541,329000.0,Ignacego Mościckiego,2,36.5,1,1,Do remontu,True,True,1969.0
1542,690000.0,Wielka,3,54.0,6,10,Do remontu,False,True,1969.0
1543,469000.0,Ignacego Mościckiego,3,58.2,1,1,Do remontu,True,True,1969.0
1544,755000.0,Gajowa,3,62.91,0,4,Gotowe do wprowadzenia,True,False,1969.0
1545,1290000.0,Gajowa,4,98.0,0,4,Gotowe do wprowadzenia,True,True,1969.0
1546,594900.0,Gajowa,3,45.0,2,4,Do remontu,False,False,1969.0
1547,489000.0,Woskowa,3,49.7,1,1,Do remontu,True,True,1969.0
1548,380000.0,Woskowa,2,33.0,0,0,Do remontu,True,True,1969.0
1549,570000.0,Ołowiana,3,46.08,4,7,Gotowe do wprowadzenia,True,False,1969.0
1550,359999.0,Zamkowa,1,21.0,3,4,Do remontu,True,False,1969.0
1551,560000.0,Ignacego Mościckiego,4,67.5,0,0,Do remontu,True,True,1969.0
1552,488400.0,Woskowa,3,49.1,1,1,Do remontu,True,True,1969.0
1553,635000.0,Gorlicka,3,53.0,4,6,Gotowe do wprowadzenia,True,False,1969.0
1554,453000.0,Woskowa,3,45.91,1,1,Do remontu,True,True,1969.0
1555,649000.0,Zagony,3,57.0,1,2,Gotowe do wprowadzenia,True,False,1969.0
1556,594900.0,Szczęśliwa,3,45.0,2,4,Do remontu,False,False,1969.0
1557,710454.0,Konińska,3,58.62,0,4,Do odświeżenia,True,True,1969.0
1558,547761.0,Konińska,2,42.25,1,4,Do odświeżenia,True,True,1969.0
1559,669000.0,Gajowa,3,51.58,7,10,Do remontu,False,False,1969.0
1560,610000.0,Woskowa,4,60.25,0,0,Do remontu,True,True,1969.0
1561,669000.0,Odolanowska,3,49.68,4,4,Do remontu,True,True,1969.0
1562,1077000.0,gen. Karola Kniaziewicza,4,101.28,3,3,Gotowe do wprowadzenia,False,False,1969.0
1563,590458.0,Blizanowicka,2,48.3,0,2,Do remontu,True,True,1969.0
1564,1226400.0,Bernardyńska,1,51.1,2,5,Do odświeżenia,True,True,1969.0
1565,849000.0,Franza Petera Schuberta,3,66.91,0,4,Gotowe do wprowadzenia,True,True,1969.0
1566,769000.0,Zielna,3,63.79,1,5,Do odświeżenia,False,True,1969.0
1567,614000.0,Zielna,2,46.46,4,5,Do odświeżenia,True,True,1969.0
1568,769000.0,Maślicka,4,77.78,0,3,Do odświeżenia,False,False,1969.0
1569,669000.0,Zamkowa,3,43.0,2,4,Gotowe do wprowadzenia,True,False,1969.0
1570,599500.0,Gajowa,2,43.0,0,2,Gotowe do wprowadzenia,True,True,1969.0
1571,1390000.0,Pirenejska,4,84.22,0,1,Gotowe do wprowadzenia,True,True,1969.0
1572,756006.0,Gajowa,4,73.47,2,4,Do remontu,True,True,1969.0
1573,698242.0,Konińska,3,56.69,0,4,Do odświeżenia,True,True,1969.0
1574,635324.0,Czysta,1,26.2,6,6,Do odświeżenia,True,True,1969.0
1575,539000.0,Ignacego Mościckiego,4,67.5,1,1,Do remontu,True,True,1969.0
1576,912575.0,Rymarska,4,70.0,3,4,Do odświeżenia,True,True,1969.0
1577,469000.0,Ignacego Mościckiego,3,58.2,1,1,Do remontu,True,True,1969.0
1578,820985.0,Konińska,4,70.97,4,4,Do odświeżenia,True,True,1969.0
1579,835034.0,Krakowska,3,61.49,3,8,Do odświeżenia,True,True,1969.0
1580,510758.0,Konińska,2,38.18,0,4,Do odświeżenia,True,True,1969.0
1581,829000.0,Zielna,4,72.93,3,5,Do odświeżenia,True,True,1969.0
1582,1188950.0,Kossaka,3,73.07,10,17,Do odświeżenia,True,True,1969.0
1583,969000.0,Gnieźnieńska,4,74.15,1,9,Do remontu,True,True,1969.0
1584,1023650.0,Czysta,3,53.43,0,6,Do odświeżenia,True,True,1969.0
1585,610000.0,Woskowa,4,60.25,0,0,Do remontu,True,True,1969.0
1586,660650.0,Rymarska,3,48.8,3,4,Do odświeżenia,True,True,1969.0
1587,498078.0,Zielna,2,42.21,2,2,Do remontu,True,True,1969.0
1588,329000.0,Ignacego Mościckiego,2,36.5,1,1,Do remontu,True,True,1969.0
1589,631000.0,Ślężna,3,63.11,0,0,Gotowe do wprowadzenia,False,False,1969.0
1590,346000.0,Ignacego Mościckiego,2,36.8,0,0,Do remontu,True,True,1969.0
1591,615000.0,Ferdynanda Magellana,2,44.0,1,4,Do odświeżenia,True,False,1969.0
1592,425000.0,Gajowa,1,33.0,0,4,Gotowe do wprowadzenia,False,False,1969.0
1593,520000.0,Zamkowa,1,34.0,1,4,Gotowe do wprowadzenia,False,False,1969.0
1594,378000.0,Ignacego Mościckiego,2,41.6,0,0,Do remontu,True,True,1969.0
1595,560000.0,Ignacego Mościckiego,4,67.5,0,0,Do remontu,True,True,1969.0
1596,489000.0,Woskowa,3,49.7,1,1,Do remontu,True,True,1969.0
1597,539000.0,Woskowa,3,52.7,0,0,Do remontu,True,True,1969.0
1598,770650.0,Rymarska,3,58.6,1,4,Do odświeżenia,True,True,1969.0
1599,444000.0,Sołtysowicka,2,30.49,2,5,Do odświeżenia,False,False,1969.0
1600,1215445.0,Bernardyńska,2,49.61,2,5,Do odświeżenia,True,True,1969.0
1601,579000.0,Wielka,2,42.0,3,4,Gotowe do wprowadzenia,False,False,1969.0
1602,816656.0,Konińska,4,69.73,4,4,Do odświeżenia,True,True,1969.0
1603,1049000.0,Kossaka,3,134.0,2,4,Do remontu,True,False,1969.0
1604,564064.0,Konińska,2,42.86,3,4,Do odświeżenia,True,True,1969.0
1605,650000.0,Zielna,3,50.0,0,3,Do remontu,True,False,1969.0
1606,786376.0,Konińska,3,67.16,0,4,Do odświeżenia,True,True,1969.0
1607,500000.0,Zygmunta Krasińskiego,3,70.0,4,4,Do remontu,False,False,1969.0
1608,569000.0,Zielna,2,46.46,5,5,Do odświeżenia,True,True,1969.0
1609,915913.0,Czysta,2,53.92,1,6,Do odświeżenia,True,True,1969.0
1610,380000.0,Woskowa,2,33.0,0,0,Do remontu,True,True,1969.0
1611,635000.0,Wileńska 1a,3,53.78,1,3,Do odświeżenia,True,True,1969.0
1612,760000.0,Franza Petera Schuberta,3,67.0,1,3,Gotowe do wprowadzenia,True,True,1969.0
1613,729000.0,Zielna,3,60.3,1,5,Do odświeżenia,True,True,1969.0
1614,485000.0,Swobodna,2,35.0,7,10,Gotowe do wprowadzenia,False,False,1969.0
1615,570000.0,Kozia,2,46.0,1,3,Do remontu,True,False,1969.0
1616,415000.0,Woskowa,2,39.5,1,1,Do remontu,True,True,1969.0
1617,960650.0,Rymarska,4,70.0,4,4,Do odświeżenia,True,True,1969.0
1618,950000.0,Gajowa,5,91.0,0,1,Do odświeżenia,True,True,1969.0
1619,595000.0,Antonia Vivaldiego,2,55.1,2,2,Gotowe do wprowadzenia,True,True,1969.0
1620,894000.0,Zielna,4,72.93,2,5,Do odświeżenia,True,True,1969.0
1621,935000.0,Romana Dmowskiego,2,49.4,1,6,Gotowe do wprowadzenia,True,True,1969.0
1622,453000.0,Woskowa,3,45.91,1,1,Do remontu,True,True,1969.0
1623,649213.0,Obornicka,2,48.0,1,11,Do remontu,False,False,1969.0
1624,488400.0,Woskowa,3,49.1,1,1,Do remontu,True,True,1969.0
1625,765459.0,Krakowska,3,57.64,4,8,Do odświeżenia,True,True,1969.0
1626,650000.0,Gajowa,2,43.0,2,3,Gotowe do wprowadzenia,True,True,1969.0
1627,780000.0,Rudzka,3,67.0,2,3,Gotowe do wprowadzenia,True,True,1969.0
1628,580000.0,Białowieska,3,54.0,7,10,Do remontu,True,False,1969.0
1629,610000.0,Woskowa,4,60.25,0,0,Do remontu,True,True,1969.0
1630,488400.0,Woskowa,3,49.1,1,1,Do remontu,True,True,1969.0
1631,666000.0,Buraczana 42,2,50.22,1,3,Gotowe do wprowadzenia,True,False,1969.0
1632,570000.0,Jodłowicka,2,49.64,0,4,Do odświeżenia,True,False,1969.0
1633,926628.0,Gajowa,4,83.48,3,4,Do odświeżenia,True,True,1969.0
1634,560000.0,Ignacego Mościckiego,4,67.5,0,0,Do remontu,True,True,1969.0
1635,680000.0,Stanisława Worcella,3,53.0,4,4,Gotowe do wprowadzenia,False,False,1969.0
1636,469000.0,Ignacego Mościckiego,3,58.2,1,1,Do remontu,True,True,1969.0
1637,346000.0,Ignacego Mościckiego,2,36.8,0,0,Do remontu,True,True,1969.0
1638,1395000.0,Strzegomska,3,80.0,10,11,Gotowe do wprowadzenia,True,True,1969.0
1639,629058.0,Jarosława Iwaszkiewicza,2,53.31,0,2,Do odświeżenia,True,True,1969.0
1640,325000.0,Zamkowa,1,19.0,1,7,Gotowe do wprowadzenia,False,True,1969.0
1641,716000.0,gen. Romualda Traugutta 74,1,28.64,6,6,Do remontu,True,True,1969.0
1642,795000.0,Krzycka,3,68.0,0,3,Gotowe do wprowadzenia,True,True,1969.0
1643,775000.0,Hiszpańska 5,4,73.0,3,8,Gotowe do wprowadzenia,True,False,1969.0
1644,973000.0,Walońska 17,2,38.92,9,17,Gotowe do wprowadzenia,True,False,1969.0
1645,638000.0,Mosiężna,2,55.0,3,4,Do remontu,False,False,1969.0
1646,679000.0,Radkowska,3,63.2,3,3,Do remontu,True,True,1969.0
1647,539000.0,Ignacego Mościckiego,4,67.5,1,1,Do remontu,True,True,1969.0
1648,453000.0,Woskowa,3,45.91,1,1,Do remontu,True,True,1969.0
1649,635000.0,Bolesława Prusa,2,53.06,3,5,Do remontu,True,False,1969.0
1650,329000.0,Ignacego Mościckiego,2,36.5,1,1,Do remontu,True,True,1969.0
1651,661500.0,Walońska 19,1,26.46,4,9,Gotowe do wprowadzenia,True,True,1969.0
1652,499226.0,Zielna,2,42.2,2,3,Do odświeżenia,True,True,1969.0
1653,489000.0,Woskowa,3,49.7,1,1,Do remontu,True,True,1969.0
1654,671753.0,Zielna,3,57.47,1,4,Do odświeżenia,True,True,1969.0
1655,629000.0,Gorlicka,2,60.0,1,2,Gotowe do wprowadzenia,False,False,1969.0
1656,510000.0,Popowicka,2,39.1,1,4,Gotowe do wprowadzenia,True,False,1969.0
1657,378000.0,Ignacego Mościckiego,2,41.6,0,0,Do remontu,True,True,1969.0
1658,449000.0,Legnicka,2,36.6,7,10,Do remontu,False,False,1969.0
1659,584900.0,Szczęśliwa,3,45.0,2,5,Gotowe do wprowadzenia,False,False,1969.0
1660,620000.0,Kossaka,2,57.13,4,5,Do odświeżenia,True,True,1969.0
1661,499000.0,Lotnicza,2,52.0,4,10,Gotowe do wprowadzenia,True,False,1969.0
1662,350000.0,Zamkowa,1,19.0,3,4,Do remontu,True,False,1969.0
1663,888075.0,Rymarska,4,70.0,2,4,Do odświeżenia,True,True,1969.0
1664,650000.0,Kossaka,3,47.7,2,16,Gotowe do wprowadzenia,True,False,1969.0
1665,595000.0,Alfreda Jahna,2,50.13,2,3,Gotowe do wprowadzenia,True,False,1969.0
1666,750000.0,Kossaka,2,52.0,1,3,Gotowe do wprowadzenia,True,False,1969.0
1667,779946.0,Zamkowa,2,41.71,1,24,Do odświeżenia,False,True,1969.0
1668,510000.0,Rudzka,2,35.0,7,10,Do remontu,True,False,1969.0
1669,816912.0,Zamkowa,2,44.25,1,24,Do odświeżenia,False,True,1969.0
1670,749000.0,Graniczna,3,56.96,4,4,Gotowe do wprowadzenia,True,False,1969.0
1671,539000.0,Woskowa,3,52.7,0,0,Do remontu,True,True,1969.0
1672,518000.0,Żelazna,2,36.6,6,10,Gotowe do wprowadzenia,True,False,1969.0
1673,505000.0,Zaułek Rogoziński,2,33.5,5,5,Gotowe do wprowadzenia,True,False,1969.0
1674,408000.0,św. Wincentego,1,32.0,2,4,Gotowe do wprowadzenia,False,False,1969.0
1675,811497.0,Konińska,3,69.93,0,4,Do odświeżenia,True,True,1969.0
1676,617358.0,Konińska,2,48.9,0,4,Do odświeżenia,True,True,1969.0
1677,561700.0,Henryka Sienkiewicza,2,31.0,2,6,Do odświeżenia,True,True,1969.0
1678,380000.0,Woskowa,2,33.0,0,0,Do remontu,True,True,1969.0
1679,1259000.0,Kiełbaśnicza,2,63.0,2,4,Do remontu,False,False,1969.0
1680,904750.0,Bernardyńska,1,38.5,1,5,Do odświeżenia,True,True,1969.0
1681,595000.0,Gajowa,3,50.0,1,4,Gotowe do wprowadzenia,False,False,1969.0
1682,869000.0,Strońska,3,61.2,3,5,Gotowe do wprowadzenia,True,False,1969.0
1683,739000.0,Wszystkich Świętych,2,37.79,2,6,Gotowe do wprowadzenia,True,False,1969.0
1684,690925.0,Rymarska,3,53.6,2,4,Do odświeżenia,True,True,1969.0
1685,780000.0,Zielna,5,82.53,3,4,Do remontu,True,False,1969.0
1686,1300000.0,Jutrzenki,4,98.0,0,4,Gotowe do wprowadzenia,True,True,1969.0
1687,827160.0,Zamkowa,2,45.2,1,24,Do odświeżenia,False,True,1969.0
1688,415000.0,Woskowa,2,39.5,1,1,Do remontu,True,True,1969.0
1689,739000.0,Międzyzdrojska,3,61.6,3,4,Gotowe do wprowadzenia,True,False,1969.0
1690,841183.0,Krakowska,3,61.49,4,8,Do odświeżenia,True,True,1969.0
1691,886544.0,Konińska,4,77.44,4,4,Do odświeżenia,True,True,1969.0
1692,778800.0,Główna 32,4,73.71,1,1,Do odświeżenia,True,True,1969.0
1693,1051450.0,Rymarska,5,81.0,3,4,Do odświeżenia,True,True,1969.0
1694,736575.0,Rymarska,3,55.5,3,4,Do odświeżenia,True,True,1969.0
1695,582306.0,Konińska,2,44.19,0,4,Do odświeżenia,True,True,1969.0
1696,802710.0,Konińska,4,69.73,2,4,Do odświeżenia,True,True,1969.0
1697,1100000.0,gen. Romualda Traugutta,3,96.0,1,5,Gotowe do wprowadzenia,False,True,1969.0
1698,789933.0,Czysta,2,37.98,0,6,Do odświeżenia,True,True,1969.0
1699,671000.0,Gajowa,3,61.0,2,4,Do odświeżenia,True,True,1969.0
1700,669000.0,Zielna,3,63.7,3,4,Do odświeżenia,True,True,1969.0
1701,346000.0,Ignacego Mościckiego,2,36.8,0,0,Do remontu,True,True,1969.0
1702,1200000.0,Gajowa,4,81.2,0,4,Gotowe do wprowadzenia,True,True,1969.0
1703,850000.0,Lipowa,3,76.36,1,2,Gotowe do wprowadzenia,True,True,1969.0
1704,549000.0,Tomaszowska,1,42.65,5,5,Gotowe do wprowadzenia,False,False,1969.0
1705,755000.0,Rudzka,3,55.81,3,4,Gotowe do wprowadzenia,True,True,1969.0
1706,881775.0,Rymarska,4,69.1,2,4,Do odświeżenia,True,True,1969.0
1707,1200850.0,Bernardyńska,1,51.1,1,5,Do odświeżenia,True,True,1969.0
1708,953287.0,Krakowska,3,69.33,6,8,Do odświeżenia,True,True,1969.0
1709,775760.0,Gajowa,4,59.8,2,2,Do odświeżenia,True,False,1969.0
1710,469000.0,Ignacego Mościckiego,3,58.2,1,1,Do remontu,True,True,1969.0
1711,539000.0,Ignacego Mościckiego,4,67.5,1,1,Do remontu,True,True,1969.0
1712,738395.0,Rymarska,2,48.7,0,4,Do odświeżenia,True,True,1969.0
1713,618499.0,Asfaltowa,2,41.51,1,2,Do odświeżenia,True,True,1969.0
1714,2225807.0,Krotoszyńska,5,160.13,4,4,Do odświeżenia,False,True,1969.0
1715,660000.0,Drukarska,2,40.62,3,8,Do remontu,False,False,1969.0
1716,560000.0,Ignacego Mościckiego,4,67.5,0,0,Do remontu,True,True,1969.0
1717,744300.0,gen. Kazimierza Pułaskiego,4,64.0,1,4,Gotowe do wprowadzenia,False,False,1969.0
1718,836880.0,Jedności Narodowej,3,63.4,4,7,Do remontu,True,True,1969.0
1719,415000.0,Woskowa,2,39.5,1,1,Do remontu,True,True,1969.0
1720,599000.0,Grochowa,2,52.74,2,4,Do remontu,True,False,1969.0
1721,542340.0,Konińska,2,41.84,2,4,Do odświeżenia,False,True,1969.0
1722,378000.0,Ignacego Mościckiego,2,41.6,0,0,Do remontu,True,True,1969.0
1723,639000.0,Odolanowska,3,49.7,2,4,Do remontu,True,True,1969.0
1724,430000.0,Gajowa,2,33.0,9,10,Do odświeżenia,True,True,1969.0
1725,488400.0,Woskowa,3,49.1,1,1,Do remontu,True,True,1969.0
1726,329000.0,Ignacego Mościckiego,2,36.5,1,1,Do remontu,True,True,1969.0
1727,689000.0,Gajowa,2,48.0,4,4,Gotowe do wprowadzenia,True,True,1969.0
1728,380000.0,Woskowa,2,33.0,0,0,Do remontu,True,True,1969.0
1729,539000.0,Sołtysowicka,2,44.08,2,5,Do remontu,True,True,1969.0
1730,559000.0,Długa,1,30.6,3,6,Do remontu,True,False,1969.0
1731,869000.0,Gajowa,3,61.0,1,4,Do remontu,True,False,1969.0
1732,551000.0,Henryka Sienkiewicza,1,28.68,5,6,Do odświeżenia,True,True,1969.0
1733,827160.0,Zamkowa,2,44.7,1,24,Do odświeżenia,True,True,1969.0
1734,939000.0,Wietrzna,4,78.2,1,4,Gotowe do wprowadzenia,True,True,1969.0
1735,800000.0,Arachidowa,3,62.5,0,1,Gotowe do wprowadzenia,True,True,1969.0
1736,4784899.0,Bernardyńska,4,193.35,2,5,Do odświeżenia,False,True,1969.0
1737,705000.0,Odolanowska,3,63.82,0,4,Do remontu,True,True,1969.0
1738,453000.0,Woskowa,3,45.91,2,2,Do remontu,True,True,1969.0
1739,848190.0,Bernardyńska,1,34.62,3,5,Do odświeżenia,True,True,1969.0
1740,290000.0,Zielna,1,18.63,2,3,Gotowe do wprowadzenia,False,True,1969.0
